,Date,User,Tweet
727,2021-11-02 00:12:52+00:00,elonmusk,"Humankind
煮豆燃豆萁
豆在釜中泣
本是同根生
相煎何太急"
728,2021-11-01 14:55:55+00:00,elonmusk,Trial program for opening Tesla Superchargers to other EVs has begun https://t.co/g4HpgRGl7d
729,2021-10-29 05:20:58+00:00,elonmusk,"Am thinking of starting new university:
Texas Institute of Technology &amp; Science"
730,2021-10-25 19:59:17+00:00,elonmusk,Wild $T1mes!
731,2021-10-25 02:07:11+00:00,elonmusk,Macrohard &gt;&gt; Microsoft
732,2021-10-25 01:08:54+00:00,elonmusk,erotic democracy &gt;&gt; sclerotic democracy
733,2021-10-24 20:38:15+00:00,elonmusk,Pop music has both literal &amp; figurative Stockholm Syndrome
734,2021-10-23 14:50:00+00:00,elonmusk,Your support makes a big difference! Please let the FAA know your opinion. https://t.co/4T3NaemoCr
735,2021-10-22 18:14:26+00:00,elonmusk,Starbase under construction https://t.co/cFXJKvYJjY
736,2021-10-21 02:41:14+00:00,elonmusk,https://t.co/pCO0wNNZtz
737,2021-10-19 12:16:20+00:00,elonmusk,https://t.co/a0F22R5Hv7
738,2021-10-18 21:31:31+00:00,elonmusk,https://t.co/g5ulISeWxS
739,2021-10-17 22:22:31+00:00,elonmusk,I’ve thought about and … I’m not sorry for party rocking
740,2021-10-17 22:20:36+00:00,elonmusk,"(\_/)
( •_•)
/ &gt;🚀"
741,2021-10-17 02:42:44+00:00,elonmusk,"Thanks Cameron County, Brownsville &amp; South Padre for your support! Much appreciated. https://t.co/LAzZfKXwAG"
742,2021-10-14 07:57:30+00:00,elonmusk,Can’t wait to be in Genshin Impact 🤣
743,2021-10-12 01:17:01+00:00,elonmusk,Starship Launch Site https://t.co/1pNMpc57Q2
744,2021-10-09 08:16:56+00:00,elonmusk,Giga Berlin-Brandenburg Spaß-Party heute!
745,2021-10-08 09:04:45+00:00,elonmusk,Please consider joining Tesla AI software or hardware teams! https://t.co/HgigdtenKN
746,2021-10-07 14:50:51+00:00,elonmusk,"Starlink is designed for low to medium population density, which means we can hit max users in some areas fast. 

Please sign up early to ensure a spot. As more satellites roll out, SpaceX will be able to serve more. 

https://t.co/Q1VvqVmJ2i"
747,2021-10-07 13:26:59+00:00,elonmusk,"FSD Beta 10.2 rolls out Friday midnight to ~1000 owners with perfect 100/100 safety scores. 

Rollouts will hold for several days after that to see how it goes. 

If that looks good, beta will gradually begin rolling out to 99 scores &amp; below."
748,2021-10-04 01:41:58+00:00,elonmusk,Floki Frunkpuppy https://t.co/xAr8T0Jfdf
749,2021-10-02 22:08:38+00:00,elonmusk,Amazing show about @Inspiration4x mission! https://t.co/0nQua4jGiz
750,2021-10-02 17:58:50+00:00,elonmusk,♥️♥️ Congrats Tesla team! ♥️♥️ https://t.co/mPFAVePVVn
751,2021-10-02 17:55:39+00:00,elonmusk,https://t.co/J58qKEWdN9
752,2021-10-01 10:51:43+00:00,elonmusk,"With https://t.co/45B5nUBaxb &amp; Powerwall battery you are your own utility. 

24/7 clean, sustainable electricity. https://t.co/tqAxQMSuBD"
753,2021-09-25 00:31:30+00:00,elonmusk,"FSD Beta request button goes live tonight, but FSD 10.1 needs another 24 hours of testing, so out tomorrow night"
754,2021-09-24 00:46:39+00:00,elonmusk,https://t.co/2jsF5hTWCP
755,2021-09-24 00:44:55+00:00,elonmusk,https://t.co/4QNllqZ75o
756,2021-09-21 03:41:19+00:00,elonmusk,Just met with the @Inspiration4x crew in Florida to congratulate them in person. Such great people!
757,2021-09-18 23:13:01+00:00,elonmusk,Congratulations @Inspiration4x!!!
758,2021-09-18 04:54:38+00:00,elonmusk,"Moving at ~23 times speed of sound, circling Earth every ~90 minutes https://t.co/AncsjFpirC"
759,2021-09-17 18:12:05+00:00,elonmusk,"Please add your voice to the public comments. Support is greatly appreciated! 

Humanity’s future on the moon, Mars &amp; beyond depends upon it.

Thanks, 
Elon https://t.co/5K6Wda57EP"
760,2021-09-17 06:11:49+00:00,elonmusk,"Good feedback from FSD Beta 10 users! 10.0.1 point release rolling out now. 

10.1 rolls out a week from Friday with beta request button."
761,2021-09-16 19:51:15+00:00,elonmusk,Just spoke with @inspiration4x crew. All is well.
762,2021-09-15 05:58:00+00:00,elonmusk,Watch Countdown on Netflix about Inspiration4 mission launching today
763,2021-09-13 01:02:32+00:00,elonmusk,Gravitas https://t.co/DyIcmeKxz7
764,2021-09-13 00:01:47+00:00,elonmusk,Emojilution https://t.co/oXfiGkpdkO
765,2021-09-12 22:22:39+00:00,elonmusk,Floki has arrived https://t.co/2MiUKb91FT
766,2021-09-10 10:59:07+00:00,elonmusk,Metallurgy Rūlz
767,2021-09-10 09:50:20+00:00,elonmusk,POV Hardcore https://t.co/8SmXeGfpY7
768,2021-09-09 21:58:55+00:00,elonmusk,"Tesla Model S Plaid just set official world speed record for a production electric car at Nurburgring. Completely unmodified, directly from factory. https://t.co/AaiFtfW5Ht"
769,2021-09-03 08:47:10+00:00,elonmusk,Time is the ultimate currency
770,2021-09-02 00:32:46+00:00,elonmusk,FSD Beta 10 rolls out midnight Friday next week
771,2021-08-31 21:30:11+00:00,elonmusk,https://t.co/YUt6Ltz2B6
772,2021-08-31 00:17:47+00:00,elonmusk,The dark side of OnlyFans … https://t.co/EpMP1q62jn
773,2021-08-31 00:03:21+00:00,elonmusk,Time to stop projecting &amp; cool off https://t.co/gULCBmoxjy
774,2021-08-30 23:52:09+00:00,elonmusk,"No worries, situation is under control https://t.co/EUkcGRdBPw"
775,2021-08-30 09:12:53+00:00,elonmusk,"SpaceX will try to catch largest ever flying object with robot chopsticks.

Success is not guaranteed, but excitement is!

https://t.co/75yMgIWOwE"
776,2021-08-29 06:33:47+00:00,elonmusk,Falcon about to launch Dragon to @Space_Station https://t.co/bDd3GxQXMC
777,2021-08-28 23:37:00+00:00,elonmusk,Flying over Starbase https://t.co/poSDG3pIq8
778,2021-08-28 20:38:16+00:00,elonmusk,https://t.co/oXYnEUZW18
779,2021-08-25 22:12:10+00:00,elonmusk,✌️ https://t.co/lwg9Ke6cjP
780,2021-08-23 20:43:30+00:00,elonmusk,"100k terminals shipped!
https://t.co/Q1VvqVmJ2i"
781,2021-08-23 20:10:27+00:00,elonmusk,The Guns of August https://t.co/m7J2sJVNIT
782,2021-08-20 20:01:49+00:00,elonmusk,https://t.co/EOBHkQvFPR
783,2021-08-20 03:17:42+00:00,elonmusk,https://t.co/AIUidLiHkK
784,2021-08-20 00:57:15+00:00,elonmusk,On now https://t.co/mhHOGt7fdI
785,2021-08-14 14:58:49+00:00,elonmusk,Mad respect for the makers
786,2021-08-13 13:37:30+00:00,elonmusk,Giga Berlin-Brandenburg county fair &amp; factory tour on 9 October!
787,2021-08-07 02:16:18+00:00,elonmusk,https://t.co/T6r96fqlPG
788,2021-08-06 16:39:39+00:00,elonmusk,Minus the lifts https://t.co/kokDQQymhN
789,2021-08-06 14:56:32+00:00,elonmusk,Starship Fully Stacked https://t.co/Fs88RNsmfH
790,2021-08-05 18:42:30+00:00,elonmusk,Aiming to stack ship on booster today https://t.co/67ehWTI57v
791,2021-08-05 02:12:10+00:00,elonmusk,"If you’re curious about Tesla, SpaceX &amp; my general goings on, @WalterIsaacson is writing a biography"
792,2021-08-04 22:00:35+00:00,elonmusk,Moving rocket to orbital launch pad https://t.co/zZLiXIPD6M
793,2021-08-04 04:42:40+00:00,elonmusk,All 6 engines mounted to first orbital Starship https://t.co/l5QnQRSg3D
794,2021-08-03 17:19:01+00:00,elonmusk,Super Heavy Booster moving to orbital launch mount https://t.co/axaDnXNm84
795,2021-08-02 15:49:20+00:00,elonmusk,Raptors on Super Heavy https://t.co/jJy1vftHNB
796,2021-08-02 01:31:00+00:00,elonmusk,Installing Starship booster engines for first orbital flight https://t.co/yhqrNFBclh
797,2021-08-01 00:03:14+00:00,elonmusk,Neuralink company bar https://t.co/E9XICS5snk
798,2021-07-31 09:01:24+00:00,elonmusk,https://t.co/bCgBY8Iv5n
799,2021-07-30 16:55:44+00:00,elonmusk,Apple app store fees are a de facto global tax on the Internet. Epic is right.
800,2021-07-30 04:52:14+00:00,elonmusk,Prometheus Unbound https://t.co/mlagF9mUUb
801,2021-07-29 18:53:13+00:00,elonmusk,Completing feed system for 29 Raptor rocket engines on Super Heavy Booster https://t.co/uARWx2HYTr
802,2021-07-29 03:59:25+00:00,elonmusk,Tesla AI Day August 19th
803,2021-07-28 05:17:03+00:00,elonmusk,Haha https://t.co/pPLZGxITce
804,2021-07-27 01:02:58+00:00,elonmusk,"Population collapse is potentially the greatest risk to the future of civilization
https://t.co/VVN8kElTlS"
805,2021-07-26 06:22:26+00:00,elonmusk,https://t.co/WofKUxe3ps
806,2021-07-26 06:21:22+00:00,elonmusk,The Biggest Bang Theory
807,2021-07-25 04:23:15+00:00,elonmusk,And finally https://t.co/TcgwMSyjAy
808,2021-07-25 04:02:36+00:00,elonmusk,https://t.co/C3xC2J0K0o
809,2021-07-25 04:02:23+00:00,elonmusk,https://t.co/7cXkDaP5kz
810,2021-07-25 04:02:11+00:00,elonmusk,https://t.co/BYkrWEtu8Z
811,2021-07-24 11:17:54+00:00,elonmusk,https://t.co/9tlumHnOcL
812,2021-07-24 10:33:30+00:00,elonmusk,Being thanked by game NPCs brought me real joy tbh https://t.co/43Dkfyhhfu
813,2021-07-20 00:07:03+00:00,elonmusk,Full test duration firing of 3 Raptors on Super Heavy Booster!
814,2021-07-18 07:38:56+00:00,elonmusk,Cybrrrtruck https://t.co/rdiMFdYOS6
815,2021-07-17 17:08:17+00:00,elonmusk,Tap on the screen https://t.co/YPyyj8V8DF
816,2021-07-17 16:32:35+00:00,elonmusk,https://t.co/d4ZOSKZESP
817,2021-07-14 23:35:39+00:00,elonmusk,"Review of Model S Plaid by Dan Neil
https://t.co/JY45vn8jNN"
818,2021-07-14 21:30:25+00:00,elonmusk,Some light reading with lil X https://t.co/MHj4gtyPdo
819,2021-07-13 03:05:20+00:00,elonmusk,"those who attack space
maybe don’t realize that
space represents hope
for so many people"
820,2021-07-13 02:37:57+00:00,elonmusk,"Loki is pretty good. Basically, live-action @RickandMorty with a long romance ark."
821,2021-07-13 02:30:16+00:00,elonmusk,🤯 https://t.co/Z11qszTY4v
822,2021-07-10 05:47:13+00:00,elonmusk,Fellowship of the Raptors https://t.co/Xz3rOsfA2h
823,2021-07-10 03:11:05+00:00,elonmusk,Dragon returning from orbit https://t.co/MR2JE4ZSgr
824,2021-07-09 21:50:01+00:00,elonmusk,Solar + Powerwall battery ensures that your home never loses power
825,2021-07-09 20:50:33+00:00,elonmusk,"Tesla Solar Roof + Powerwall in major new housing development in Austin
https://t.co/u7NJAswFW2"
826,2021-07-09 20:39:21+00:00,elonmusk,"Autonomous SpaceX droneship,
A Shortfall of Gravitas https://t.co/hNZ5U7nxUg"
827,2021-07-08 23:33:59+00:00,elonmusk,Listening to History of English podcast
828,2021-07-08 23:12:33+00:00,elonmusk,Tropic Thunder is so good
829,2021-07-08 23:08:51+00:00,elonmusk,Gas lit by gas light 💡
830,2021-07-08 05:54:37+00:00,elonmusk,"Also, the British legal system in 2021 https://t.co/ITY6jyeDLM"
831,2021-07-08 05:51:19+00:00,elonmusk,I love this 🤣🤣 https://t.co/UuyxsLVDQ7
832,2021-07-07 16:58:11+00:00,elonmusk,High res landing Falcon landing video https://t.co/8CPuH87JYv
833,2021-07-06 22:09:32+00:00,elonmusk,https://t.co/TQZ9QvcwH1
834,2021-07-05 07:12:04+00:00,elonmusk,Free Britney
835,2021-07-04 17:59:19+00:00,elonmusk,Bless America https://t.co/QNagk4PArb
836,2021-07-03 21:23:23+00:00,elonmusk,New SpaceX Starlink cover shows transfer orbit from Earth to Mars https://t.co/vwWeuhWCoP
837,2021-07-02 13:20:14+00:00,elonmusk,https://t.co/oGKHhHROQa
838,2021-07-02 13:09:28+00:00,elonmusk,"Congrats Tesla Team on over 200,000 car built &amp; delivered in Q2, despite many challenges!!"
839,2021-07-02 09:03:21+00:00,elonmusk,https://t.co/g9F1p0bpr8
840,2021-07-01 18:44:25+00:00,elonmusk,Super Heavy on road &amp; 7th Tower segment added https://t.co/SJIHA3BLhL
841,2021-07-01 09:57:18+00:00,elonmusk,Super Heavy moves tomorrow https://t.co/qHG1SYO46S
842,2021-07-01 09:24:21+00:00,elonmusk,"Baby Doge, doo, doo, doo, doo, doo,
Baby Doge, doo, doo, doo, doo, doo,
Baby Doge, doo, doo, doo, doo, doo,
Baby Doge"
843,2021-07-01 08:43:41+00:00,elonmusk,Release the Doge! https://t.co/9bXCWQLIhu
844,2021-07-01 08:42:11+00:00,elonmusk,Stop gendering memes … I mean mimes
845,2021-06-30 20:11:10+00:00,elonmusk,"Rapidly Reusable Rockets, R R R 🏴‍☠️"
846,2021-06-28 20:25:03+00:00,elonmusk,Thanks for all the happy birthday wishes!
847,2021-06-27 14:11:23+00:00,elonmusk,https://t.co/HStnXM0zmn
848,2021-06-25 22:51:28+00:00,elonmusk,"Starlink simultaneously active users just exceeded the strategically important threshold of 69,420 last night!"
849,2021-06-25 11:03:04+00:00,elonmusk,My Shiba Inu will be named Floki
850,2021-06-25 10:42:24+00:00,elonmusk,Timing is everything https://t.co/B6HDB5kS4G
851,2021-06-24 01:10:10+00:00,elonmusk,Shout out to the awesome Tesla global team. Thanks for working so hard to make Tesla successful!
852,2021-06-21 18:59:34+00:00,elonmusk,"Looking at holding Tesla AI Day in about a month or so. Will go over progress with Tesla AI software &amp; hardware, both training &amp; inference. Purpose is recruiting."
853,2021-06-20 20:19:20+00:00,elonmusk,Happy Father’s Day!
854,2021-06-17 18:47:05+00:00,elonmusk,Real pic of 2 ships next to Starbase Tiki Bar on right https://t.co/E4awziEdDQ
855,2021-06-16 22:37:20+00:00,elonmusk,Let’s just skip original video games &amp; movies &amp; go straight to the sequel
856,2021-06-15 08:06:24+00:00,elonmusk,From the top of Starbase high bay https://t.co/kRtJBrwrqW
857,2021-06-15 07:47:35+00:00,elonmusk,Stacking Super Heavy Aft Section https://t.co/itydacQ4hM
858,2021-06-14 08:21:46+00:00,elonmusk,Could turn out to be one big Philip K Dick joke in the end
859,2021-06-14 08:13:50+00:00,elonmusk,"Pluto takes 248 years to orbit the sun, but Uranus only takes 84"
860,2021-06-14 05:04:50+00:00,elonmusk,!! https://t.co/3H9gMEmSLF
861,2021-06-14 04:02:55+00:00,elonmusk,This is true https://t.co/72u3SrBf6U
862,2021-06-14 04:01:27+00:00,elonmusk,Our Soul Dichotomy https://t.co/D4PC5XK2VK
863,2021-06-13 06:20:10+00:00,elonmusk,Esoteric meme of the day https://t.co/ELGmeLEXRE
864,2021-06-11 06:40:03+00:00,elonmusk,Plaid release event https://t.co/TxIHXnuw9A
865,2021-06-11 04:45:32+00:00,elonmusk,Order Tesla Model S Plaid at https://t.co/LuUhICqQEI
866,2021-06-06 20:45:13+00:00,elonmusk,Model S goes to Plaid speed this week
867,2021-06-06 11:07:47+00:00,elonmusk,https://t.co/anHPlBpGza
868,2021-06-06 10:58:55+00:00,elonmusk,https://t.co/zuW2EWMH34
869,2021-06-06 08:36:37+00:00,elonmusk,I guess we read the instructions haha https://t.co/S3YXcUCaWN
870,2021-06-05 21:18:43+00:00,elonmusk,"Don’t kill what you hate,
Save what you love"
871,2021-06-05 18:55:49+00:00,elonmusk,"Goods &amp; services are the real economy, any form of money is simply the accounting thereof"
872,2021-06-05 08:39:49+00:00,elonmusk,💦🚀 –&gt; 🌙
873,2021-06-04 03:25:26+00:00,elonmusk,"Canada
USA
Mexico"
874,2021-06-04 01:07:04+00:00,elonmusk,#Bitcoin 💔 https://t.co/lNnEfMdtJf
875,2021-06-02 07:05:02+00:00,elonmusk,Found this pic of me as a child https://t.co/hUEKluRAdP
876,2021-05-30 19:42:22+00:00,elonmusk,Ocean spaceport Deimos is under construction for launch next year https://t.co/WJQka399c7
877,2021-05-29 05:01:18+00:00,elonmusk,"Model S Plaid delivery pushed to June 10. Needs one more week of tweak.

This car feels like a spaceship. Words cannot describe the limbic resonance."
878,2021-05-28 03:47:51+00:00,elonmusk,"Ship 16 &amp; Booster 2, Starbase Highbay https://t.co/IUuidOw9ym"
879,2021-05-26 18:47:30+00:00,elonmusk,Deep thots https://t.co/J5mJff7IIL
880,2021-05-24 19:49:56+00:00,elonmusk,"If you’d like to help develop Doge, please submit ideas on GitHub &amp; https://t.co/liAPQMFaQB @dogecoin_devs"
881,2021-05-24 19:42:36+00:00,elonmusk,Spoke with North American Bitcoin miners. They committed to publish current &amp; planned renewable usage &amp; to ask miners WW to do so. Potentially promising.
882,2021-05-22 22:22:56+00:00,elonmusk,https://t.co/7afq6DIlzc
883,2021-05-22 09:22:41+00:00,elonmusk,Any sufficiently advanced magic is indistinguishable from technology
884,2021-05-20 10:41:00+00:00,elonmusk,How much is that Doge in the window? https://t.co/bxTkWOr50V
885,2021-05-20 07:54:54+00:00,elonmusk,"Tesla Model S Plaid delivery event
June 3 at our California factory

Fastest production car ever
0 to 60mph in under 2 secs"
886,2021-05-19 14:42:44+00:00,elonmusk,Tesla has 💎 🙌
887,2021-05-18 11:46:18+00:00,elonmusk,Giga Berlin suppliers please accelerate!
888,2021-05-18 09:25:14+00:00,elonmusk,https://t.co/13m1KHFMjv
889,2021-05-13 23:30:52+00:00,elonmusk,As always https://t.co/gtFmtokzEZ
890,2021-05-13 22:45:16+00:00,elonmusk,Working with Doge devs to improve system transaction efficiency. Potentially promising.
891,2021-05-13 21:11:46+00:00,elonmusk,"To be clear, I strongly believe in crypto, but it can’t drive a massive increase in fossil fuel use, especially coal"
892,2021-05-13 20:59:45+00:00,elonmusk,It is high time there was a carbon tax!
893,2021-05-11 08:13:35+00:00,elonmusk,Do you want Tesla to accept Doge?
894,2021-05-11 07:04:25+00:00,elonmusk,"SNL Monologue
https://t.co/b2cvFGqVFF"
895,2021-05-09 22:41:43+00:00,elonmusk,"SpaceX launching satellite Doge-1 to the moon next year

– Mission paid for in Doge
– 1st crypto in space
– 1st meme in space

To the mooooonnn!!

https://t.co/xXfjGZVeUW"
896,2021-05-09 13:21:16+00:00,elonmusk,"Wario was my fav haha 👀 
https://t.co/TNjn3meLVJ"
897,2021-05-08 20:39:52+00:00,elonmusk,"Special link to view SNL outside USA
https://t.co/egSDZ8sNFu"
898,2021-05-08 01:22:52+00:00,elonmusk,Cybertruck prototype in New York this weekend
899,2021-05-07 21:05:35+00:00,elonmusk,Guest starring … https://t.co/buM3bTOWbX
900,2021-05-07 20:57:52+00:00,elonmusk,https://t.co/DlQtmfjKqL
901,2021-05-07 04:24:20+00:00,elonmusk,"Cryptocurrency is promising, but please invest with caution! https://t.co/A4kplcP8Vq"
902,2021-05-06 19:26:59+00:00,elonmusk,Make humanity a multiplanet species!
903,2021-05-06 19:26:09+00:00,elonmusk,Public support for life on Mars is critical to making it happen
904,2021-05-05 22:37:20+00:00,elonmusk,Starship landing nominal!
905,2021-05-05 22:22:39+00:00,elonmusk,About to launch https://t.co/t4nki8vU4E
906,2021-05-02 03:13:36+00:00,elonmusk,I love Art Deco
907,2021-05-01 21:49:50+00:00,elonmusk,Throwing out some skit ideas for SNL. What should I do?
908,2021-05-01 21:36:22+00:00,elonmusk,"Woke James Bond
SNL May 8"
909,2021-04-29 22:45:59+00:00,elonmusk,"A major part of real-world AI has to be solved to make unsupervised, generalized full self-driving work, as the entire road system is designed for biological neural nets with optical imagers"
